Email,Address,Avatar,Avg. Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent
djohnson@hotmail.com,"5358 Stephen Parkway Suite 894
Kimview, MN 17436-4528",Coral,32.19249882778649,13.32541218598226,36.897294609068695,5.0499274746524065,616.6602860166826
kenneth27@smith.com,"721 Robert Viaduct Apt. 052
Lake Olivia, MO 93807",DarkGreen,32.60790271932764,13.677245841523792,37.74469969514907,2.871947536151015,530.3624688854229
johnathan33@yahoo.com,"836 Amy Villages
Hannahside, RI 09207-2616",LightSteelBlue,32.26200310699493,11.644969546399302,37.02687697079434,3.2367328142505314,442.3631173838644
carrillojacob@perry-larsen.com,"909 Hicks Mountains
Gabriellaport, MD 33121",Aquamarine,32.27184828087499,13.485008988077055,37.55088041321525,3.0863372723173246,511.9798599920658
greenelizabeth@edwards.com,"54051 Jenkins View
East Danielshire, IN 32905-7784",DarkViolet,33.79512493081247,11.620996507575207,38.4194685327455,4.559699083258959,560.4437921717631
denisemorrow@johnson-james.net,"24458 Hudson Square
Hallside, PA 68038",MediumSpringGreen,31.654809675692764,13.014459152355208,37.78903634703419,3.0102097779609496,475.26342372754846
wandaphillips@leonard.com,"149 Monica Vista Apt. 908
Jasonberg, TX 19632-8886",OliveDrab,33.07773079450243,11.466984219092826,35.675727630820134,1.80922959177631,374.2696745439231
zachary94@gmail.com,"99902 Scott Road
Joyton, MT 46760-7400",Purple,31.312349599444346,11.684904192367503,38.71707629773135,3.594295099901167,463.59141802794056
ppowell@gmail.com,"74260 Carly Mews Suite 703
Jonesberg, OR 39594",BlueViolet,32.87273861448019,12.093966355379461,36.62077385548951,3.049195743789432,471.60288439289195
bhill@pierce-kane.info,"3324 Branch Squares Suite 221
Riddleton, OK 34594",RoyalBlue,33.708153408093004,14.325654943309248,35.7218273299056,3.6343402240734415,626.018672655394
matthewgraves@mills-shaffer.com,"66636 Jason Parkway
Kellyside, NV 67033",DarkSeaGreen,33.908565031728365,12.914846634589116,39.06886445133981,1.4823596439649784,432.47206125141577
nwagner@yahoo.com,"Unit 2079 Box 7792
DPO AP 47668",AntiqueWhite,32.312909745943095,9.8244017703894,35.74277912557426,2.921350140816143,356.6155678900057
jamesfaulkner@hoffman-wolfe.org,"Unit 0474 Box 0661
DPO AP 48938-3469",Blue,34.394326648449855,12.807751833234732,38.55103028983871,1.8100798764120298,467.4278485003528
phillipscarrie@gmail.com,"625 Andrew Locks
Madisonside, AZ 74068",FloralWhite,32.42330472721988,13.058277927143259,37.26387556144864,3.373104673991114,503.2173931191067
samantha84@cortez.com,"960 Miller Union
East Virginiastad, MS 74191-2346",Navy,33.539396346976595,10.534553499461076,37.03479128933126,2.2147975193939367,378.4735664479011
edward29@knapp.com,"4029 Gerald Cape
South Laurenborough, SC 19130-5133",DarkOrange,33.37401692609311,11.143433077943628,35.94639914639545,5.4544632775645265,584.2183134866808
hannahgilbert@gmail.com,"6961 Mary Stravenue Suite 857
Hilltown, TX 52813-7703",Aqua,33.79475594486519,10.982805534662877,34.81063145023747,3.201801722174991,451.7278633175868
lschroeder@gmail.com,"93101 Shannon Common
South Destiny, ND 30379-2855",Ivory,33.7709000976483,11.153966054877388,37.24032955207884,4.7294845415725035,557.6341089957288
thomaswendy@yahoo.com,"449 Amanda Tunnel
Joshuahaven, CO 15377",LavenderBlush,31.309192640891823,11.947175323941773,36.19083323650043,3.205529764506833,432.7207178399336
fuenteskathryn@schmidt-johnson.org,"839 Heather Cliff
South Blake, SC 90412",Cyan,33.612563354981084,11.470565004665819,37.0616887661275,3.802511438790271,506.4238599698002
melissa08@rowe.net,"13799 Cortez Inlet Suite 733
East Stevenshire, AL 32757",Tan,33.39826012958678,11.03785041365591,38.61733445368848,4.116340467131812,510.1598172791045
bradleysmith@barber.com,"581 Gilmore Port
Heatherville, MS 20879",PaleVioletRed,33.622591840455804,11.167356897497287,35.62658733096311,5.462500764129899,587.5747994806404
morganorozco@hotmail.com,"0001 Mack Mill
North Jennifer, NE 42021-5936",LightPink,30.492536696540196,11.562936246652605,35.97656497174036,1.4816166268553612,282.4712457199145
johnsonhannah@gmail.com,"634 Robert Hill Apt. 800
Coxtown, OK 32430",Thistle,31.904857131013614,12.22772827968665,36.98591347608606,3.771420131891554,473.94985742281614
javier02@landry.net,"Unit 7029 Box 3429
DPO AE 56975",CadetBlue,33.0264203526517,13.18681287300118,38.06692960186935,2.8982995778886362,489.90805309753534
lmalone@gmail.com,"USS Beasley
FPO AP 50556-7615",AntiqueWhite,32.975192902963855,13.394451788942055,37.80697766984659,3.5690465158585187,541.9722037582585
brandon77@richardson.com,"109 Jessica Manor
North Patriciashire, PR 84726",GhostWhite,30.81620064887634,11.851398743073139,36.92504303887863,1.0845853030221226,266.086340948469
bhamilton@shaw.biz,"036 Mary Drive Apt. 581
Port Brandytown, FL 66143",DarkOrchid,33.91401511732236,12.266503838947585,36.57503097579012,3.0234744460455456,494.6871558102853
randyrobinson@hotmail.com,"14548 Hayes Isle Apt. 436
Garciaville, IN 65366",DarkGray,33.30267220801569,13.459222289832477,36.33952101023726,5.56638489205681,689.7876041747194
ecruz@yahoo.com,"08111 Barry Highway
Bentonberg, GU 13706",Gainsboro,31.912075929200608,11.792971821961505,36.257819118501914,2.3951681299791368,387.5347163057077
wrightdanielle@gmail.com,"508 May Highway
Port Jacobview, MN 31932",DarkSalmon,32.40855895733437,10.98574015235435,37.36839124072731,3.5048334855203,441.89663151788625
deandanny@yahoo.com,"9781 Lopez Spurs Apt. 300
Fitzgeraldborough, MA 89035-4317",Ivory,32.64461690576892,12.637557159364277,36.517085763648595,5.226687712532107,604.8413188212227
dblair@gmail.com,"190 Kelley Burg
West Juliaport, IA 35826-8163",MediumSlateBlue,34.10227850874102,8.508152176032603,35.46240008104617,1.8382107022501144,302.189547809652
veronicapruitt@hotmail.com,"Unit 7502 Box 8345
DPO AE 53747",Cyan,33.24850620315415,11.656592033851751,36.54860515461888,3.3634113937857375,479.61481167314264
davischristina@hotmail.com,"49352 Avila Terrace Suite 624
Amandaland, GA 99736",SeaGreen,34.72908016563062,11.966898076780602,36.54759627699103,2.957448756503683,506.132342437705
douglasdunlap@boone-rose.com,"093 Larson Ports
West Kathryn, OK 91243",Purple,30.3931845423455,11.80298577760313,36.315763151803424,2.0838141920346707,319.9288698031936
david28@wallace-hill.org,"43382 Heather Meadows
New Lisaburgh, WI 19151-0302",LightBlue,33.3841105711181,12.677401437121034,35.622530591605994,3.680847338174777,528.3092250312227
williammoore@rose.com,"686 Baker Fords Suite 893
East John, IL 50171-9547",Brown,32.878474365657695,13.032534975943191,37.87095205416159,4.693732057983859,610.1280331303979
angela25@walker.com,"456 Eric Views
North Amanda, MS 98876-3102",Chocolate,34.501417852783966,12.44761745405695,37.53453024067718,4.008352234634593,584.1058850493533
arice@reynolds.info,"740 Marshall Squares
Davidbury, AL 94251-0846",Thistle,33.56647438959015,12.235659245108506,37.27757337619507,2.532044061507893,466.42119882174364
adam75@gmail.com,"9991 Macdonald Squares
Vasquezborough, WY 73586-4597",Purple,32.8487928288471,10.973162084317348,36.60950715426321,2.8709869096996963,404.8245288726869
charlesgutierrez@hotmail.com,"363 Kathleen Underpass
Ashleyside, PR 98964",MistyRose,33.531860130613246,13.665769794267849,36.90022076162611,3.515688256202335,564.7909690079206
codyandrews@hotmail.com,"63010 Reyes Creek Apt. 569
West Catherinetown, MN 67491-6816",Indigo,33.41906734548329,13.391120179234008,37.194191046463956,4.06991661858986,596.516697973153
wheelernancy@hernandez.com,"66340 Michael Lane Suite 878
West Brian, LA 69137-1147",Gold,32.495418773654315,12.96832561098067,38.296110372778266,1.2004838567566694,368.65478494706446
drew27@ryan-thompson.com,"4475 Lopez Stravenue Apt. 690
Smithchester, NV 84347",PeachPuff,33.67402747501462,12.968893130527093,37.333107418297075,3.22945090446699,542.4124767293989
suzanne63@gmail.com,"229 Eric Mountains
New Caleb, PA 00396",LightSalmon,33.26463207316392,10.732131340303663,36.14579171248221,4.086566338485993,478.26212639683575
mitchellscott@gmail.com,"3976 Tom Streets Suite 438
Port Davidtown, AL 55334-2369",DarkOrange,32.76245596030955,10.952353380458653,37.64629178743077,4.019470351595002,473.360495571661
laurajimenez@gmail.com,"06103 Erik Fields Suite 781
Jonesmouth, GA 49931-3078",SlateBlue,33.47947160188164,12.60888879370027,37.22939451627662,4.205903889533483,559.1990479544186
rogersheather@hamilton-jensen.org,"510 Michele Port
East Angela, HI 23618",MintCream,33.785207205733194,13.039511025284968,36.31272657154038,2.0181946292873114,447.18764430541864
ievans@hotmail.com,"2064 Poole Groves
North Chrisland, SC 78169",NavajoWhite,33.21718784289895,10.999683661085923,38.44276668680506,4.243812816726185,505.23006828207065
john85@rodriguez.info,"57120 Frank Keys
Jerryborough, DC 81028-0939",Tomato,31.128090049616628,13.278956228597716,37.38718052656558,4.626075291951958,557.2526867470547
phillipsmark@byrd.net,"6734 Perez Trafficway Suite 395
Nunezland, NC 83245",DarkSeaGreen,33.36951735608769,10.62794922615627,38.04031366664072,3.00295702283384,422.3687366068266
elizabeth61@berg-braun.com,"649 King Extension
North April, NY 54175",Lavender,32.837893053239185,13.185181167368498,35.92159518889928,1.8235951829918027,445.0621855089249
dbenson@simpson.net,"732 Heather Place
North Michael, VT 92527",DodgerBlue,30.574363684171367,11.351049011250831,37.08884657968332,4.078308001651641,442.0644137580656
stephaniehill@hotmail.com,"8248 Parker Overpass Apt. 024
Lake Pamela, WY 44322-1735",Wheat,32.27459383033916,12.954811454937932,37.1088163801084,3.6899166154475918,533.0400601788124
davisbriana@gmail.com,"15298 Erickson Shore Apt. 056
South Patrickfort, MD 16503-3145",MediumVioletRed,33.14423399987652,11.737040635272379,37.93518904595916,2.190132185380053,424.20282709903245
kday@gmail.com,"4835 Jessica Walk Suite 205
West Jacob, NH 93681",Magenta,33.4855197629536,11.887345302061831,35.86244707788159,3.2067566975868704,498.63559848917595
jonathanconner@morales.biz,"920 Anderson Extensions
Greenfurt, GA 19316-3498",SeaShell,31.976480061461288,10.757130926114415,36.59586794587455,1.9770071278430592,330.5944460341002
anneingram@miller-alexander.com,"4301 Park Lake Apt. 158
Spencertown, SD 45934",HoneyDew,32.13386240984833,11.612650769570312,39.24880390433504,3.349245382527182,443.4418600624623
jeffery48@mcguire.com,"52326 Townsend Centers
Lake Williamburgh, NJ 70568-7463",LightCyan,32.302553103111435,11.979061483915341,38.26906069147024,3.532861579556475,478.600915944333
theresamitchell@martin-chambers.biz,"157 Linda Roads
New Jimmyshire, MH 51942",Khaki,31.82797905546526,12.461147444665416,37.42899736939191,2.9747368150832405,440.0027475469415
christianwade@butler.info,"3687 Sarah Ranch Suite 919
Gainesfort, AK 05665",Crimson,32.018074010632084,10.079463451952432,38.0706642585136,2.6181653103960847,357.7831107453153
tina16@santiago.com,"314 Kidd Run
Johnfort, KS 46546-2732",White,32.997459002491695,12.589240561061523,37.33224074655334,2.8040136926903942,476.139246872566
vancealicia@hotmail.com,"06307 Scott Spurs Suite 161
Jessicaburgh, NH 26093-5908",RoyalBlue,31.81642833419931,14.288014590766299,36.77386136993079,2.9644978762354017,501.1224915036564
dbell@hotmail.com,"3485 Anthony Street Apt. 119
Mikeberg, FL 32602",DarkViolet,34.46151473966461,11.917115695587762,37.76668677332467,4.3508878437244665,592.6884532021675
pamelahampton@martin-cobb.com,"91542 Jessica Springs Suite 255
Thomashaven, MT 39239-3790",DarkSeaGreen,32.34279623166797,11.40964461636565,35.77778217066089,3.8724320418689104,486.0834255029927
mark81@wagner.com,"410 Gonzalez Corners Apt. 187
East Stephenport, VT 22771",Navy,32.30274837339047,12.815392648610311,37.95780983454751,4.615426306527649,576.0252441251166
awerner@manning.com,"407 Blake Ways
Port Davidland, WA 78438",Gray,33.06644065628263,11.673229254101274,37.84065507750671,2.727209453758874,442.72289157427144
robertramirez@kaiser.com,"1583 Anderson Coves
East Rebecca, NH 27212",Purple,33.894640388465476,10.61053651970745,37.97738873797974,3.537123879902206,461.7909590614097
justin26@gmail.com,"32303 Baldwin Causeway
South Robertside, HI 58126",RosyBrown,32.765664587506606,12.506548190327935,35.82346666642284,3.12650948966,488.387525780145
douglas95@yahoo.com,"395 Summers Courts Apt. 413
Coopermouth, IA 21205-1079",White,33.76981237165136,11.304462307422884,37.833971728598954,5.137816745950984,593.1564014822196
qmorse@yahoo.com,"0360 Pearson Dam Suite 263
Lake Shawn, UT 65986-4190",MediumTurquoise,31.812482559724266,10.886921180951674,34.897827688311345,3.1286388557446334,392.81034498379734
jason50@bates.net,"74839 Michael Plains Suite 356
South Austinshire, ND 40309-1424",Bisque,32.00850451785513,12.095889485093478,36.37750903434099,3.1789524050534483,443.19722102875545
qeaton@savage.com,"27032 Michelle Forest
Morrowtown, ND 14749",SaddleBrown,33.30433661798984,12.692661429739388,37.33359061333867,3.8273759151075666,535.4807751896418
tluna@hotmail.com,"01512 Hendricks Rue
East Pamela, PR 46481",YellowGreen,32.189844729273545,11.386775551280651,38.19748324839899,4.808320372869162,533.3965537868428
kara33@gmail.com,"5527 Hogan Road
South Jeffreychester, MA 28632",LavenderBlush,34.935605105644306,10.728418539377822,36.88119240747175,4.048510087289211,532.1274491097012
thomas22@yahoo.com,"7346 Jennifer Green Suite 148
Wagnertown, MT 65972",IndianRed,33.55165060797954,11.936895159842097,35.90025278215821,4.5433324132930855,558.9481123879059
david47@hotmail.com,"37216 Krista Drives
West Andrew, DE 70036",DarkKhaki,32.38696867463189,12.717995102314035,35.12882235312117,3.4810621331251683,508.77190674151797
beasleyjoseph@hotmail.com,"1094 Bentley Forges
Lake Antonio, MA 29181-3664",SaddleBrown,33.34450868519732,10.969802874106238,35.9745781075859,2.627624971434411,403.7669020956173
hoffmandaniel@yahoo.com,"922 Hampton Path Suite 198
Port Jasonmouth, FL 46623",Orchid,33.6727578867203,13.420545742201174,37.76369040280343,4.794312263402832,640.5840618984408
garnerjustin@king.com,"0833 Brian Canyon Suite 566
Anthonymouth, VT 01329-7541",DarkCyan,34.00207092262163,11.85468192110211,37.491892210406924,2.761861926301417,461.62827839108616
francesjohnson@lee.com,"577 Peters Turnpike
Loriport, MA 60572-1669",Aquamarine,32.65539704223188,11.91885970932454,35.71626915951701,2.1596760229888288,382.41610786547506
awu@robinson.org,"0281 Dale Wells Suite 656
East Joshua, ME 73389",Brown,32.054261851184755,13.149669557991398,37.65040020345744,4.1956144126751305,561.874657668983
xevans@hotmail.com,"13164 Miller Camp
South Deannaberg, ID 85433",DarkMagenta,33.22877226969563,12.685393899848075,36.04898625036686,2.139403004485981,444.57614413373005
lauriewilson@jackson.com,"389 Joshua Stravenue Apt. 983
Martinezland, MN 29049",Cornsilk,32.077590044329135,10.347876945661577,39.04515569638811,3.43455972254092,401.03313521910604
cruiz@yahoo.com,"497 Julian Brook Suite 872
Hillberg, FM 87927-5760",LightSalmon,33.981005579787784,9.316289204373824,36.91495154541398,2.8684281816397523,384.3260571375157
tammy12@gmail.com,"78297 Brown Street Apt. 786
East Taylorfurt, AK 97246",Chocolate,34.17951756796679,12.581547729914535,35.444264696393994,3.1370689754806826,527.7829957560522
adamperkins@terrell.com,"2595 James Creek Apt. 571
Millerberg, HI 82236",PaleVioletRed,32.60273898042012,11.764447589452987,37.922703809566,3.5258064121952244,482.14499687576796
willie26@johnson-howard.com,"97686 Robertson Cape Suite 607
Port Veronicaside, NE 47293",Wheat,32.03054971621298,12.644202118863696,38.00182746752369,5.038107493844868,594.2744834186117
yvaughn@meyer.com,"9863 Dawn Court Suite 429
Lake Connie, MI 12238",OldLace,33.100357750772915,11.832112231483734,36.841491638054855,3.6122391519936996,502.0925279023197
carolfarley@gmail.com,"51173 Curtis Cliff Apt. 727
Ramoston, DE 32714-4579",SlateBlue,32.99059904291544,10.441235061603205,35.93896250240334,2.8950751628043556,407.65717875932603
rhonda01@gmail.com,"939 Watson Run
Staceyberg, VT 58376-0454",Orchid,34.385820292995376,12.729719510423307,36.232109802584205,5.705940716620838,708.9351848669819
david80@knight.com,"368 Morris Ports Apt. 735
New Lisaville, GA 34271-8632",MediumAquaMarine,34.357196268204405,9.477777607959723,37.90601452014432,5.0470225513950995,531.9615505451646
aaron04@yahoo.com,"16338 Scott Corner Suite 727
West Alexandra, AR 54429",SeaGreen,33.70511279750195,10.163179060052556,37.76304108154524,4.778973636034998,521.2407802357948
kaylahenderson@hotmail.com,"Unit 1609 Box 3480
DPO AA 95185",MediumSpringGreen,32.40429504598358,11.608997936221536,38.11045690682496,2.96655888465992,447.3690271993314
mholt@hotmail.com,"486 Adams Hills
North Walter, MS 18124",LightSeaGreen,31.829346455921133,11.268259230574026,36.9569654250941,2.6689197733345025,385.152337987975
tanya20@gmail.com,"69279 Stewart Mountains
South Pamela, KS 22541-3414",DarkKhaki,31.366212167187687,11.163159542913277,37.088319364334765,3.6203545888040867,430.58888255648486
aaron89@gmail.com,"0128 Sampson Loop Suite 943
Hoffmanton, MO 02122",SaddleBrown,31.447446494127817,10.101632204781014,38.04345265084127,4.238296188412728,418.602742095224
hunterlucas@gmail.com,"89301 Kylie Crossroad
Petersonberg, MH 23834",Turquoise,33.58294683702328,12.761531278201021,36.90818962373682,2.4793398232086954,478.9514047578855
sfarley@jones.com,"0554 Powers Curve
Nathanchester, FL 06878-6336",AntiqueWhite,32.39742194430904,12.055340161330117,37.68546548721554,3.506967573635258,483.7965220614929
sarahtran@dixon.com,"770 Katie Walk Apt. 585
Port David, MN 52850",GoldenRod,35.03744996157605,11.935934966559183,35.78392374450292,3.310150346576856,538.941974531203
randywhite@armstrong.biz,"0506 Pitts Forks
Woodsbury, AL 98082-8186",Teal,32.78494023263413,12.451200012438312,36.66579136924871,3.5358024678738276,486.1637990666317
tsmith@yahoo.com,"92028 Thomas Mountains Suite 044
New Matthew, MI 02429-0994",Bisque,33.9717220376126,12.284467067067208,38.29572526401705,1.1304769604319769,385.0950070687634
martinezleah@carter.com,"8456 Joseph Locks Suite 926
Christopherport, TN 57784",PaleGreen,33.38599019075222,12.782171794760183,35.55077226680613,3.2287176862706497,527.7837897574573
steven00@combs.com,"64460 Morris Fords
Gonzalesmouth, MI 40832",RosyBrown,33.556555671402755,12.960307128914414,37.951946317735135,3.3459223210048927,547.1907493518986
blakekent@smith-pena.com,"3933 Brooke Point
Johnsonburgh, DE 22659-3488",Crimson,33.58737339024554,9.95399500605983,37.34573893439929,3.2156668270219866,410.60294394921505
amanda03@yahoo.com,"313 Lisa Loop Apt. 543
North Jenniferchester, MN 58819",Brown,34.18818406101828,13.130021664776669,35.42933438847124,3.7905521368804433,583.9778019715428
brandonsmith@yahoo.com,"62106 Nathan Mountain Suite 505
North Matthewborough, AZ 32092-6122",Gold,33.59396354804201,11.520566788562215,36.18913179541947,3.5612152714310823,474.5323294398898
thardy@perry.com,"39209 Cooper Neck Apt. 541
Tylermouth, ME 94450",SeaGreen,33.236265721508744,10.972554314292413,34.57402758718963,2.931619534651152,414.9350606518193
michael86@yahoo.com,"87270 Garrett Cliffs Suite 361
Brooksberg, MO 26555-2502",LightYellow,33.20891970058922,13.53191346185937,38.95246252162795,3.0465406206892376,550.8133677324173
ulee@wells.com,"309 Singleton Hollow
Matthewhaven, NJ 68776-7477",LemonChiffon,33.63781167586591,12.039502370469922,34.48718474774243,2.739200466766662,458.78113168424994
judithsmith@jimenez.biz,"186 Anthony Route
Gordonview, AS 78120-4633",DarkOrange,33.59048580327403,10.942069621017652,36.17049420248099,2.783963128204522,407.54216801343483
nblack@smith-romero.biz,"00615 Tracy Islands
New Marcfort, MO 87297-7431",LightCyan,34.195508030962635,12.664192622515646,37.02715036476952,4.330407444211276,581.3089328795
